id_ibge,UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA,Unnamed: 5
2915106,BA,29,15106,Itagi,14347,
2915205,BA,29,15205,Itagibá,15796,
2915304,BA,29,15304,Itagimirim,6490,
2915353,BA,29,15353,Itaguaçu da Bahia,12669,
2915403,BA,29,15403,Itaju do Colônia,6118,
2915502,BA,29,15502,Itajuípe,19191,
2915601,BA,29,15601,Itamaraju,61999,
2915700,BA,29,15700,Itamari,7187,
2915809,BA,29,15809,Itambé,25088,
2915908,BA,29,15908,Itanagra,6078,
2916005,BA,29,16005,Itanhém,18203,
2916104,BA,29,16104,Itaparica,20353,
2916203,BA,29,16203,Itapé,10649,
2916302,BA,29,16302,Itapebi,9464,
2916401,BA,29,16401,Itapetinga,68724,
2916500,BA,29,16500,Itapicuru,33284,
2916609,BA,29,16609,Itapitanga,10640,
2916708,BA,29,16708,Itaquara,8464,
2916807,BA,29,16807,Itarantim,17485,
2916856,BA,29,16856,Itatim,16454,
2916906,BA,29,16906,Itiruçu,11211,
2917003,BA,29,17003,Itiúba,35490,
2917102,BA,29,17102,Itororó,16849,
2917201,BA,29,17201,Ituaçu,18506,
2917300,BA,29,17300,Ituberá,22154,
2917334,BA,29,17334,Iuiu,11559,
2917359,BA,29,17359,Jaborandi,9600,
2917409,BA,29,17409,Jacaraci,14910,
2917508,BA,29,17508,Jacobina,86896,
2917607,BA,29,17607,Jaguaquara,47624,
2917706,BA,29,17706,Jaguarari,34528,
2917805,BA,29,17805,Jaguaripe,18349,
2917904,BA,29,17904,Jandaíra,9508,
2918001,BA,29,18001,Jequié,169201,
2918100,BA,29,18100,Jeremoabo,39539,
2918209,BA,29,18209,Jiquiriçá,14063,
2918308,BA,29,18308,Jitaúna,14824,
2918357,BA,29,18357,João Dourado,25892,
2918407,BA,29,18407,Juazeiro,256122,
2918456,BA,29,18456,Jucuruçu,9930,
2918506,BA,29,18506,Jussara,17007,
2918555,BA,29,18555,Jussari,6048,
2918605,BA,29,18605,Jussiape,7567,
2918704,BA,29,18704,Lafaiete Coutinho,4228,
2918753,BA,29,18753,Lagoa Real,14550,
2918803,BA,29,18803,Laje,21705,
2918902,BA,29,18902,Lajedão,3994,
2919009,BA,29,19009,Lajedinho,3610,
2919058,BA,29,19058,Lajedo do Tabocal,7683,
2919108,BA,29,19108,Lamarão,9303,
2919157,BA,29,19157,Lapão,27014,
2919207,BA,29,19207,Lauro de Freitas,219564,
2919306,BA,29,19306,Lençóis,11194,
2919405,BA,29,19405,Licínio de Almeida,12202,
2919504,BA,29,19504,Livramento de Nossa Senhora,46376,
2919553,BA,29,19553,Luís Eduardo Magalhães,118382,
2919603,BA,29,19603,Macajuba,10740,
2919702,BA,29,19702,Macarani,22768,
2919801,BA,29,19801,Macaúbas,43653,
2919900,BA,29,19900,Macururé,7435,
2919926,BA,29,19926,Madre de Deus,19224,
2919959,BA,29,19959,Maetinga,7218,
2920007,BA,29,20007,Maiquinique,9009,
2920106,BA,29,20106,Mairi,18130,
2920205,BA,29,20205,Malhada,15814,
2920304,BA,29,20304,Malhada de Pedras,8982,
2920403,BA,29,20403,Manoel Vitorino,14287,
2920452,BA,29,20452,Mansidão,14542,
2920502,BA,29,20502,Maracás,29330,
2920601,BA,29,20601,Maragogipe,37041,
2920700,BA,29,20700,Maraú,25804,
2920809,BA,29,20809,Marcionílio Souza,9475,
2920908,BA,29,20908,Mascote,13918,
2921005,BA,29,21005,Mata de São João,44962,
2921054,BA,29,21054,Matina,10611,
2921104,BA,29,21104,Medeiros Neto,22801,
2921203,BA,29,21203,Miguel Calmon,25263,
2921302,BA,29,21302,Milagres,11436,
2921401,BA,29,21401,Mirangaba,16167,
2921450,BA,29,21450,Mirante,10526,
2921500,BA,29,21500,Monte Santo,49807,
2921609,BA,29,21609,Morpará,8220,
2921708,BA,29,21708,Morro do Chapéu,35235,
2921807,BA,29,21807,Mortugaba,11477,
2921906,BA,29,21906,Mucugê,12712,
2922003,BA,29,22003,Mucuri,40114,
2922052,BA,29,22052,Mulungu do Morro,13648,
2922102,BA,29,22102,Mundo Novo,17197,
2922201,BA,29,22201,Muniz Ferreira,7453,
2922250,BA,29,22250,Muquém do São Francisco,10803,
2922300,BA,29,22300,Muritiba,30180,
2922409,BA,29,22409,Mutuípe,20590,
2922508,BA,29,22508,Nazaré,28427,
2922607,BA,29,22607,Nilo Peçanha,12399,
2922656,BA,29,22656,Nordestina,19711,
2922706,BA,29,22706,Nova Canaã,13970,
2922730,BA,29,22730,Nova Fátima,8283,
2922755,BA,29,22755,Nova Ibiá,6696,
2922805,BA,29,22805,Nova Itarana,8073,
2922854,BA,29,22854,Nova Redenção,7670,
2922904,BA,29,22904,Nova Soure,24865,
2923001,BA,29,23001,Nova Viçosa,41629,
2923035,BA,29,23035,Novo Horizonte,11586,
2923050,BA,29,23050,Novo Triunfo,11060,
2923100,BA,29,23100,Olindina,22956,
2923209,BA,29,23209,Oliveira dos Brejinhos,21323,
2923308,BA,29,23308,Ouriçangas,7925,
2923357,BA,29,23357,Ourolândia,20141,
2923407,BA,29,23407,Palmas de Monte Alto,20666,
2923506,BA,29,23506,Palmeiras,10894,
2923605,BA,29,23605,Paramirim,21025,
2923704,BA,29,23704,Paratinga,30680,
2923803,BA,29,23803,Paripiranga,27860,
2923902,BA,29,23902,Pau Brasil,9537,
2924009,BA,29,24009,Paulo Afonso,119418,
2924058,BA,29,24058,Pé de Serra,13677,
2924108,BA,29,24108,Pedrão,6403,
2924207,BA,29,24207,Pedro Alexandre,14226,
2924306,BA,29,24306,Piatã,20938,
2924405,BA,29,24405,Pilão Arcado,37388,
2924504,BA,29,24504,Pindaí,15125,
2924603,BA,29,24603,Pindobaçu,19601,
2924652,BA,29,24652,Pintadas,10654,
2924678,BA,29,24678,Piraí do Norte,11481,
2924702,BA,29,24702,Piripá,9143,
2924801,BA,29,24801,Piritiba,17697,
2924900,BA,29,24900,Planaltino,8239,
2925006,BA,29,25006,Planalto,24026,
2925105,BA,29,25105,Poções,50773,
2925204,BA,29,25204,Pojuca,33573,
2925253,BA,29,25253,Ponto Novo,18763,
2925303,BA,29,25303,Porto Seguro,182630,
2925402,BA,29,25402,Potiraguá,10651,
2925501,BA,29,25501,Prado,37533,
2925600,BA,29,25600,Presidente Dutra,15677,
2925709,BA,29,25709,Presidente Jânio Quadros,12963,
2925758,BA,29,25758,Presidente Tancredo Neves,29489,
2925808,BA,29,25808,Queimadas,27429,
2925907,BA,29,25907,Quijingue,26443,
2925931,BA,29,25931,Quixabeira,9839,
2925956,BA,29,25956,Rafael Jambeiro,20081,
2926004,BA,29,26004,Remanso,42855,
2926103,BA,29,26103,Retirolândia,14174,
2926202,BA,29,26202,Riachão das Neves,22329,
2926301,BA,29,26301,Riachão do Jacuípe,35188,
2926400,BA,29,26400,Riacho de Santana,32060,
2926509,BA,29,26509,Ribeira do Amparo,14528,
2926608,BA,29,26608,Ribeira do Pombal,56316,
2926657,BA,29,26657,Ribeirão do Largo,10029,
2926707,BA,29,26707,Rio de Contas,13634,
2926806,BA,29,26806,Rio do Antônio,13495,
2926905,BA,29,26905,Rio do Pires,10781,
2927002,BA,29,27002,Rio Real,36966,
2927101,BA,29,27101,Rodelas,10884,
2927200,BA,29,27200,Ruy Barbosa,29590,
2927309,BA,29,27309,Salinas da Margarida,15629,
2927408,BA,29,27408,Salvador,2564204,
2927507,BA,29,27507,Santa Bárbara,21787,
2927606,BA,29,27606,Santa Brígida,15417,
2927705,BA,29,27705,Santa Cruz Cabrália,31007,
2927804,BA,29,27804,Santa Cruz da Vitória,4663,
2927903,BA,29,27903,Santa Inês,10625,
2928000,BA,29,28000,Santaluz,40066,
2928059,BA,29,28059,Santa Luzia,14392,
2928109,BA,29,28109,Santa Maria da Vitória,40474,
2928208,BA,29,28208,Santana,25521,
2928307,BA,29,28307,Santanópolis,9035,
2928406,BA,29,28406,Santa Rita de Cássia,28890,
2928505,BA,29,28505,Santa Terezinha,10882,
2928604,BA,29,28604,Santo Amaro,58398,
2928703,BA,29,28703,Santo Antônio de Jesus,109791,
2928802,BA,29,28802,Santo Estêvão,55146,
2928901,BA,29,28901,São Desidério,34982,
2928950,BA,29,28950,São Domingos,8690,
2929008,BA,29,29008,São Félix,11102,
2929057,BA,29,29057,São Félix do Coribe,15780,
2929107,BA,29,29107,São Felipe,20923,
2929206,BA,29,29206,São Francisco do Conde,41110,
2929255,BA,29,29255,São Gabriel,19229,
2929305,BA,29,29305,São Gonçalo dos Campos,42171,
2929354,BA,29,29354,São José da Vitória,5432,
2929370,BA,29,29370,São José do Jacuípe,10576,
2929404,BA,29,29404,São Miguel das Matas,10615,
2929503,BA,29,29503,São Sebastião do Passé,42944,
2929602,BA,29,29602,Sapeaçu,18656,
2929701,BA,29,29701,Sátiro Dias,16476,
2929750,BA,29,29750,Saubara,11859,
2929800,BA,29,29800,Saúde,10661,
2929909,BA,29,29909,Seabra,48721,
2930006,BA,29,30006,Sebastião Laranjeiras,9581,
2930105,BA,29,30105,Senhor do Bonfim,78090,
2930154,BA,29,30154,Serra do Ramalho,36252,
2930204,BA,29,30204,Sento Sé,40232,
2930303,BA,29,30303,Serra Dourada,17574,
2930402,BA,29,30402,Serra Preta,18754,
2930501,BA,29,30501,Serrinha,84690,
2930600,BA,29,30600,Serrolândia,13863,
2930709,BA,29,30709,Simões Filho,120419,
2930758,BA,29,30758,Sítio do Mato,13982,
2930766,BA,29,30766,Sítio do Quinto,14435,
2930774,BA,29,30774,Sobradinho,27097,
2930808,BA,29,30808,Souto Soares,17724,
2930907,BA,29,30907,Tabocas do Brejo Velho,12368,
2931004,BA,29,31004,Tanhaçu,21787,
2931053,BA,29,31053,Tanque Novo,17812,
2931103,BA,29,31103,Tanquinho,7991,
2931202,BA,29,31202,Taperoá,18556,
2931301,BA,29,31301,Tapiramutá,16226,
2931350,BA,29,31350,Teixeira de Freitas,153738,
2931400,BA,29,31400,Teodoro Sampaio,7280,
2931509,BA,29,31509,Teofilândia,21825,
2931608,BA,29,31608,Teolândia,15978,
2931707,BA,29,31707,Terra Nova,10976,
2931806,BA,29,31806,Tremedal,16646,
2931905,BA,29,31905,Tucano,51016,
2932002,BA,29,32002,Uauá,25449,
2932101,BA,29,32101,Ubaíra,19142,
2932200,BA,29,32200,Ubaitaba,17878,
2932309,BA,29,32309,Ubatã,15839,
2932408,BA,29,32408,Uibaí,13886,
2932457,BA,29,32457,Umburanas,13785,
2932507,BA,29,32507,Una,18254,
2932606,BA,29,32606,Urandi,15776,
2932705,BA,29,32705,Uruçuca,22155,
2932804,BA,29,32804,Utinga,16645,
2932903,BA,29,32903,Valença,90053,
2933000,BA,29,33000,Valente,25132,
2933059,BA,29,33059,Várzea da Roça,14294,
2933109,BA,29,33109,Várzea do Poço,8334,
2933158,BA,29,33158,Várzea Nova,13866,
2933174,BA,29,33174,Varzedo,10328,
2933208,BA,29,33208,Vera Cruz,45191,
2933257,BA,29,33257,Vereda,6157,
2933307,BA,29,33307,Vitória da Conquista,396613,
2933406,BA,29,33406,Wagner,9866,
2933455,BA,29,33455,Wanderley,13460,
2933505,BA,29,33505,Wenceslau Guimarães,25535,
2933604,BA,29,33604,Xique-Xique,47019,
3100104,MG,31,00104,Abadia dos Dourados,6345,
3100203,MG,31,00203,Abaeté,23173,
3100302,MG,31,00302,Abre Campo,14354,
3100401,MG,31,00401,Acaiaca,3998,
3100500,MG,31,00500,Açucena,8926,
3100609,MG,31,00609,Água Boa,12391,
3100708,MG,31,00708,Água Comprida,2171,
3100807,MG,31,00807,Aguanil,4509,
3100906,MG,31,00906,Águas Formosas,18850,
3101003,MG,31,01003,Águas Vermelhas,14567,
3101102,MG,31,01102,Aimorés,26212,
3101201,MG,31,01201,Aiuruoca,6389,
3101300,MG,31,01300,Alagoa,2820,
3101409,MG,31,01409,Albertina,3027,
3101508,MG,31,01508,Além Paraíba,31159,
3101607,MG,31,01607,Alfenas,82303,
3101631,MG,31,01631,Alfredo Vasconcelos,7236,
3101706,MG,31,01706,Almenara,42019,
3101805,MG,31,01805,Alpercata,7019,
3101904,MG,31,01904,Alpinópolis,18673,
3102001,MG,31,02001,Alterosa,14272,
3102050,MG,31,02050,Alto Caparaó,6014,
3102100,MG,31,02100,Alto Rio Doce,10931,
3102209,MG,31,02209,Alvarenga,3983,
3102308,MG,31,02308,Alvinópolis,15358,
3102407,MG,31,02407,Alvorada de Minas,4359,
3102506,MG,31,02506,Amparo do Serra,4574,
3102605,MG,31,02605,Andradas,42501,
3102704,MG,31,02704,Cachoeira de Pajeú,9347,
3102803,MG,31,02803,Andrelândia,12163,
3102852,MG,31,02852,Angelândia,7849,
3102902,MG,31,02902,Antônio Carlos,11350,
3103009,MG,31,03009,Antônio Dias,9375,
3103108,MG,31,03108,Antônio Prado de Minas,1552,
3103207,MG,31,03207,Araçaí,2222,
3103306,MG,31,03306,Aracitaba,2095,
3103405,MG,31,03405,Araçuaí,35185,
3103504,MG,31,03504,Araguari,123432,
3103603,MG,31,03603,Arantina,2998,
3103702,MG,31,03702,Araponga,8218,
3103751,MG,31,03751,Araporã,9069,
3103801,MG,31,03801,Arapuá,2668,
3103900,MG,31,03900,Araújos,9634,
3104007,MG,31,04007,Araxá,118786,
3104106,MG,31,04106,Arceburgo,9335,
3104205,MG,31,04205,Arcos,43653,
3104304,MG,31,04304,Areado,14229,
3104403,MG,31,04403,Argirita,2715,
3104452,MG,31,04452,Aricanduva,4820,
3104502,MG,31,04502,Arinos,17586,
3104601,MG,31,04601,Astolfo Dutra,14633,
3104700,MG,31,04700,Ataléia,13936,
3104809,MG,31,04809,Augusto de Lima,4572,
3104908,MG,31,04908,Baependi,18782,
3105004,MG,31,05004,Baldim,7595,
3105103,MG,31,05103,Bambuí,24203,
3105202,MG,31,05202,Bandeira,4811,
3105301,MG,31,05301,Bandeira do Sul,6183,
3105400,MG,31,05400,Barão de Cocais,32264,
3105509,MG,31,05509,Barão do Monte Alto,4952,
3105608,MG,31,05608,Barbacena,129695,
3105707,MG,31,05707,Barra Longa,5717,
3105905,MG,31,05905,Barroso,20604,
3106002,MG,31,06002,Bela Vista de Minas,10427,
3106101,MG,31,06101,Belmiro Braga,3292,
3106200,MG,31,06200,Belo Horizonte,2415872,
3106309,MG,31,06309,Belo Oriente,24546,
3106408,MG,31,06408,Belo Vale,9012,
3106507,MG,31,06507,Berilo,9638,
3106606,MG,31,06606,Bertópolis,4546,
3106655,MG,31,06655,Berizal,4270,
3106705,MG,31,06705,Betim,431433,
3106804,MG,31,06804,Bias Fortes,3367,
3106903,MG,31,06903,Bicas,14358,
3107000,MG,31,07000,Biquinhas,2397,
3107109,MG,31,07109,Boa Esperança,41443,
3107208,MG,31,07208,Bocaina de Minas,5530,
3107307,MG,31,07307,Bocaiúva,49797,
3107406,MG,31,07406,Bom Despacho,54377,
3107505,MG,31,07505,Bom Jardim de Minas,6988,
3107604,MG,31,07604,Bom Jesus da Penha,4677,
3107703,MG,31,07703,Bom Jesus do Amparo,5786,
3107802,MG,31,07802,Bom Jesus do Galho,14719,
3107901,MG,31,07901,Bom Repouso,13312,
3108008,MG,31,08008,Bom Sucesso,17515,
3108107,MG,31,08107,Bonfim,7710,
3108206,MG,31,08206,Bonfinópolis de Minas,5600,
3108255,MG,31,08255,Bonito de Minas,10525,
3108305,MG,31,08305,Borda da Mata,17837,
3108404,MG,31,08404,Botelhos,15141,
3108503,MG,31,08503,Botumirim,5806,
3108552,MG,31,08552,Brasilândia de Minas,15485,
3108602,MG,31,08602,Brasília de Minas,33262,
3108701,MG,31,08701,Brás Pires,4296,
3108800,MG,31,08800,Braúnas,4445,
3108909,MG,31,08909,Brazópolis,14491,
3109006,MG,31,09006,Brumadinho,41090,
3109105,MG,31,09105,Bueno Brandão,11168,
3109204,MG,31,09204,Buenópolis,9171,
3109253,MG,31,09253,Bugre,4159,
3109303,MG,31,09303,Buritis,24779,
3109402,MG,31,09402,Buritizeiro,23908,
3109451,MG,31,09451,Cabeceira Grande,6811,
3109501,MG,31,09501,Cabo Verde,11269,
3109600,MG,31,09600,Cachoeira da Prata,3785,
3109709,MG,31,09709,Cachoeira de Minas,12302,
3109808,MG,31,09808,Cachoeira Dourada,2337,
3109907,MG,31,09907,Caetanópolis,11906,
3110004,MG,31,10004,Caeté,39775,
3110103,MG,31,10103,Caiana,5484,
3110202,MG,31,10202,Cajuri,4191,
3110301,MG,31,10301,Caldas,14628,
3110400,MG,31,10400,Camacho,2851,
3110509,MG,31,10509,Camanducaia,27860,
3110608,MG,31,10608,Cambuí,31066,
3110707,MG,31,10707,Cambuquira,12551,
3110806,MG,31,10806,Campanário,2884,
3110905,MG,31,10905,Campanha,16372,
3111002,MG,31,11002,Campestre,21155,
3111101,MG,31,11101,Campina Verde,18188,
3111150,MG,31,11150,Campo Azul,3806,
3111200,MG,31,11200,Campo Belo,54027,
3111309,MG,31,11309,Campo do Meio,11625,
3111408,MG,31,11408,Campo Florido,8931,
3111507,MG,31,11507,Campos Altos,13076,
3111606,MG,31,11606,Campos Gerais,26749,
3111705,MG,31,11705,Canaã,4839,
3111804,MG,31,11804,Canápolis,10716,
3111903,MG,31,11903,Cana Verde,5342,
3112000,MG,31,12000,Candeias,14211,
3112059,MG,31,12059,Cantagalo,4029,
3112109,MG,31,12109,Caparaó,5138,
3112208,MG,31,12208,Capela Nova,4397,
3112307,MG,31,12307,Capelinha,41858,
3112406,MG,31,12406,Capetinga,6627,
3112505,MG,31,12505,Capim Branco,11210,
3112604,MG,31,12604,Capinópolis,14872,
3112653,MG,31,12653,Capitão Andrade,4634,
3112703,MG,31,12703,Capitão Enéas,14403,
3112802,MG,31,12802,Capitólio,10991,
3112901,MG,31,12901,Caputira,9128,
3113008,MG,31,13008,Caraí,19511,
3113107,MG,31,13107,Caranaíba,2942,
3113206,MG,31,13206,Carandaí,24403,
3113305,MG,31,13305,Carangola,32134,
3113404,MG,31,13404,Caratinga,90890,
3113503,MG,31,13503,Carbonita,8603,
3113602,MG,31,13602,Careaçu,7062,
3113701,MG,31,13701,Carlos Chagas,18783,
3113800,MG,31,13800,Carmésia,2693,
3113909,MG,31,13909,Carmo da Cachoeira,11767,
3114006,MG,31,14006,Carmo da Mata,11291,
3114105,MG,31,14105,Carmo de Minas,14125,
3114204,MG,31,14204,Carmo do Cajuru,24581,
3114303,MG,31,14303,Carmo do Paranaíba,29885,
3114402,MG,31,14402,Carmo do Rio Claro,21506,
3114501,MG,31,14501,Carmópolis de Minas,18561,
3114550,MG,31,14550,Carneirinho,9633,
3114600,MG,31,14600,Carrancas,4161,
3114709,MG,31,14709,Carvalhópolis,3419,
3114808,MG,31,14808,Carvalhos,4503,
3114907,MG,31,14907,Casa Grande,2260,
3115003,MG,31,15003,Cascalho Rico,2751,
3115102,MG,31,15102,Cássia,17491,
3115201,MG,31,15201,Conceição da Barra de Minas,3576,
3115300,MG,31,15300,Cataguases,67732,
3115359,MG,31,15359,Catas Altas,5706,
3115409,MG,31,15409,Catas Altas da Noruega,3124,
3115458,MG,31,15458,Catuji,7248,
3115474,MG,31,15474,Catuti,4788,
3115508,MG,31,15508,Caxambu,21412,
3115607,MG,31,15607,Cedro do Abaeté,1084,
3115706,MG,31,15706,Central de Minas,6213,
3115805,MG,31,15805,Centralina,10447,
3115904,MG,31,15904,Chácara,3194,
3116001,MG,31,16001,Chalé,6289,
3116100,MG,31,16100,Chapada do Norte,9763,
3116159,MG,31,16159,Chapada Gaúcha,12904,
3116209,MG,31,16209,Chiador,2868,
3116308,MG,31,16308,Cipotânea,5549,
3116407,MG,31,16407,Claraval,4786,
3116506,MG,31,16506,Claro dos Poções,7230,
3116605,MG,31,16605,Cláudio,31936,
3116704,MG,31,16704,Coimbra,7293,
3116803,MG,31,16803,Coluna,8206,
3116902,MG,31,16902,Comendador Gomes,2804,
3117009,MG,31,17009,Comercinho,6540,
3117108,MG,31,17108,Conceição da Aparecida,10705,
3117207,MG,31,17207,Conceição das Pedras,2840,
3117306,MG,31,17306,Conceição das Alagoas,30278,
3117405,MG,31,17405,Conceição de Ipanema,4503,
3117504,MG,31,17504,Conceição do Mato Dentro,24559,
3117603,MG,31,17603,Conceição do Pará,5584,
3117702,MG,31,17702,Conceição do Rio Verde,12765,
3117801,MG,31,17801,Conceição dos Ouros,11218,
3117836,MG,31,17836,Cônego Marinho,7433,
3117876,MG,31,17876,Confins,7758,
3117900,MG,31,17900,Congonhal,11444,
3118007,MG,31,18007,Congonhas,55272,
3118106,MG,31,18106,Congonhas do Norte,4924,
3118205,MG,31,18205,Conquista,6878,
3118304,MG,31,18304,Conselheiro Lafaiete,138946,
3118403,MG,31,18403,Conselheiro Pena,21052,
3118502,MG,31,18502,Consolação,1569,
3118601,MG,31,18601,Contagem,651718,
3118700,MG,31,18700,Coqueiral,9188,
3118809,MG,31,18809,Coração de Jesus,26138,
3118908,MG,31,18908,Cordisburgo,7535,
3119005,MG,31,19005,Cordislândia,3236,
3119104,MG,31,19104,Corinto,23988,
3119203,MG,31,19203,Coroaci,11240,
3119302,MG,31,19302,Coromandel,30114,
3119401,MG,31,19401,Coronel Fabriciano,108708,
3119500,MG,31,19500,Coronel Murta,8237,
3119609,MG,31,19609,Coronel Pacheco,2789,
3119708,MG,31,19708,Coronel Xavier Chaves,3599,
3119807,MG,31,19807,Córrego Danta,2956,
3119906,MG,31,19906,Córrego do Bom Jesus,4462,
3119955,MG,31,19955,Córrego Fundo,6333,
3120003,MG,31,20003,Córrego Novo,2900,
3120102,MG,31,20102,Couto de Magalhães de Minas,4351,
3120151,MG,31,20151,Crisólita,5256,
3120201,MG,31,20201,Cristais,12634,
3120300,MG,31,20300,Cristália,5133,
3120409,MG,31,20409,Cristiano Otoni,4719,
3120508,MG,31,20508,Cristina,10643,
3120607,MG,31,20607,Crucilândia,5674,
3120706,MG,31,20706,Cruzeiro da Fortaleza,3616,
3120805,MG,31,20805,Cruzília,15831,
3120839,MG,31,20839,Cuparaque,3958,
3120870,MG,31,20870,Curral de Dentro,7662,
3120904,MG,31,20904,Curvelo,84297,
3121001,MG,31,21001,Datas,5635,
3121100,MG,31,21100,Delfim Moreira,8133,
3121209,MG,31,21209,Delfinópolis,8851,
3121258,MG,31,21258,Delta,11143,
3121308,MG,31,21308,Descoberto,5070,
3121407,MG,31,21407,Desterro de Entre Rios,7941,
3121506,MG,31,21506,Desterro do Melo,3060,
3121605,MG,31,21605,Diamantina,49493,
3121704,MG,31,21704,Diogo de Vasconcelos,3581,
3121803,MG,31,21803,Dionísio,6689,
3121902,MG,31,21902,Divinésia,4481,
3122009,MG,31,22009,Divino,21428,
3122108,MG,31,22108,Divino das Laranjeiras,4147,
3122207,MG,31,22207,Divinolândia de Minas,6583,
3122306,MG,31,22306,Divinópolis,243583,
3122355,MG,31,22355,Divisa Alegre,6541,
3122405,MG,31,22405,Divisa Nova,6002,
3122454,MG,31,22454,Divisópolis,10659,
3122470,MG,31,22470,Dom Bosco,3763,
3122504,MG,31,22504,Dom Cavati,4967,
3122603,MG,31,22603,Dom Joaquim,5074,
3122702,MG,31,22702,Dom Silvério,5355,
3122801,MG,31,22801,Dom Viçoso,3184,
3122900,MG,31,22900,Dona Euzébia,6250,
3123007,MG,31,23007,Dores de Campos,10359,
3123106,MG,31,23106,Dores de Guanhães,5114,
3123205,MG,31,23205,Dores do Indaiá,12730,
3123304,MG,31,23304,Dores do Turvo,5192,
3123403,MG,31,23403,Doresópolis,1498,
3123502,MG,31,23502,Douradoquara,1869,
3123528,MG,31,23528,Durandé,8065,
3123601,MG,31,23601,Elói Mendes,27429,
3123700,MG,31,23700,Engenheiro Caldas,14501,
3123809,MG,31,23809,Engenheiro Navarro,6373,
3123858,MG,31,23858,Entre Folhas,5295,
3123908,MG,31,23908,Entre Rios de Minas,15157,
3124005,MG,31,24005,Ervália,21091,
3124104,MG,31,24104,Esmeraldas,93103,
3124203,MG,31,24203,Espera Feliz,24844,
3124302,MG,31,24302,Espinosa,31375,
3124401,MG,31,24401,Espírito Santo do Dourado,7132,
3124500,MG,31,24500,Estiva,11880,
3124609,MG,31,24609,Estrela Dalva,2189,
3124708,MG,31,24708,Estrela do Indaiá,2711,
3124807,MG,31,24807,Estrela do Sul,6897,
3124906,MG,31,24906,Eugenópolis,11096,
3125002,MG,31,25002,Ewbank da Câmara,3986,
3125101,MG,31,25101,Extrema,59336,
3125200,MG,31,25200,Fama,2676,
3125309,MG,31,25309,Faria Lemos,3230,
3125408,MG,31,25408,Felício dos Santos,5251,
3125507,MG,31,25507,São Gonçalo do Rio Preto,3099,
3125606,MG,31,25606,Felisburgo,6575,
3125705,MG,31,25705,Felixlândia,14280,
3125804,MG,31,25804,Fernandes Tourinho,2814,
3125903,MG,31,25903,Ferros,9603,
3125952,MG,31,25952,Fervedouro,10705,
3126000,MG,31,26000,Florestal,8469,
3126109,MG,31,26109,Formiga,70897,
3126208,MG,31,26208,Formoso,8095,
3126307,MG,31,26307,Fortaleza de Minas,3453,
3126406,MG,31,26406,Fortuna de Minas,3230,
3126505,MG,31,26505,Francisco Badaró,7053,
3126604,MG,31,26604,Francisco Dumont,4547,
3126703,MG,31,26703,Francisco Sá,23753,
3126752,MG,31,26752,Franciscópolis,5023,
3126802,MG,31,26802,Frei Gaspar,5731,
3126901,MG,31,26901,Frei Inocêncio,8301,
3126950,MG,31,26950,Frei Lagonegro,3481,
3127008,MG,31,27008,Fronteira,14946,
3127057,MG,31,27057,Fronteira dos Vales,4389,
3127073,MG,31,27073,Fruta de Leite,4538,
3127107,MG,31,27107,Frutal,61275,
3127206,MG,31,27206,Funilândia,4934,
3127305,MG,31,27305,Galiléia,6244,
3127339,MG,31,27339,Gameleiras,4847,
3127354,MG,31,27354,Glaucilândia,2991,
3127370,MG,31,27370,Goiabeira,2859,
3127388,MG,31,27388,Goianá,4214,
